Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
4.32300425,-10.41196632,12.73057556,-39.37265778,42.66945954
4.33303425,-10.1505661,12.59873962,-39.47379303,42.6607849
4.34306425,-9.974607468,12.74224854,-39.32723236,42.52633181
4.35309425,-9.799627304,12.72660828,-39.37527084,42.52541837
4.36312425,-9.599075317,12.68237305,-39.47249603,42.55658323
4.37315525,-9.4231987,12.67012787,-39.39181137,42.43870423
4.38318525,-9.29114151,12.76371765,-39.52231598,42.55879767
4.39321525,-9.16492939,12.8731842,-39.3848381,42.43677974
4.40324525,-9.047007561,12.97080231,-39.46209717,42.51290594
4.41327525,-8.936117172,12.89021301,-39.62936401,42.62039739
4.42330625,-8.908977509,13.20833588,-39.64137268,42.72316052
4.43333625,-8.845340729,13.35199738,-39.46918488,42.59498141
4.44336625,-8.719150543,13.48554993,-39.38592529,42.53392474
4.45339625,-8.575614929,13.51937866,-39.53557587,42.65415021
4.46342625,-8.458329201,13.59474182,-39.27600098,42.4142027
4.47345625,-8.389985085,13.53388214,-39.31567383,42.41792103
4.48348725,-8.340122223,13.59638214,-39.46697235,42.5683116
4.49351725,-8.192001343,13.66368103,-39.17261887,42.28828602
4.50354725,-7.947495461,13.68493652,-39.51635742,42.56738981
4.51357725,-7.807160378,13.68270874,-39.49053192,42.51670711
4.52360725,-7.688580513,13.56008148,-39.4046402,42.37588641
4.53363825,-7.551435471,13.63294983,-39.53625107,42.49701927
4.54366825,-7.319681168,13.61898804,-39.53944397,42.45494314
4.55369825,-7.191969872,13.66267395,-39.83888245,42.7262173
4.56372825,-7.087669373,13.57362366,-39.87165451,42.71097224
4.57375825,-6.933968544,13.46808624,-39.74144363,42.53059615
4.58378825,-6.694041252,13.29172516,-39.97088623,42.65151688
4.593819292,-6.694041252,13.29172516,-39.97088623,42.65151688
4.603849292,-6.467506409,13.29465485,-39.8650589,42.51822442
4.613879292,-6.516340256,13.26836395,-39.82712173,42.48189965
4.623909292,-6.443129539,13.23133087,-39.97252274,42.59559377
4.633939292,-6.258770943,13.24727631,-39.95824432,42.55965029
4.643970292,-6.016559601,13.1710434,-40.04669189,42.58418609
4.654000292,-5.781525612,13.05075836,-40.00852203,42.47858481
4.664030292,-5.701664925,13.09575653,-40.15542603,42.62001949
4.674060292,-5.36324501,13.04045105,-40.32015228,42.71454601
4.684090292,-5.181794167,13.03236389,-40.04655075,42.43135311
4.694121292,-4.723672867,12.9182663,-40.18110657,42.47017794
4.704151292,-4.516284943,12.84996796,-40.16487885,42.41150786
4.714181292,-4.10155201,12.93662262,-40.35294724,42.57392728
4.724211292,-3.91300869,13.16485596,-40.3105011,42.58593158
4.734241292,-3.732110977,13.2085495,-40.27057266,42.54542813
4.744271292,-3.554414749,13.19302368,-40.31767654,42.56999859
4.754302292,-3.569828033,13.21962738,-40.2679863,42.53249276
4.764332292,-3.519601822,13.11542511,-40.28307724,42.51033151
4.774362292,-3.451306343,13.00231934,-40.43920135,42.61808102
4.784392292,-3.426497459,13.14634705,-40.36962128,42.59429126
4.794422292,-3.225809097,13.08115387,-40.31121826,42.5031381
4.804453292,-3.414748192,13.14705658,-39.91407394,42.16205522
4.814483292,-3.086724281,12.96398163,-40.24689865,42.39581981
4.824513292,-2.920086861,12.89398193,-40.3559227,42.46624747
4.834543292,-2.729704857,12.86785889,-40.33312225,42.42397708
4.844573292,-2.387501717,12.90188599,-40.4002533,42.47751514
4.854604292,-2.292290688,12.73226166,-40.39910889,42.4199609
4.864634292,-2.103024483,12.85320282,-40.55715179,42.59706676
4.874664292,-1.967014313,12.90787506,-40.51534271,42.56730411
4.884694292,-1.83787632,13.13331604,-40.43360138,42.55276607
4.894724292,-1.803240776,13.41083527,-40.45294189,42.6560979
4.904754292,-1.808152199,13.52065277,-40.32243347,42.56731266
4.914785292,-1.930455208,13.7303009,-40.25753021,42.57835787
4.924815292,-2.016307831,13.97186279,-40.22999573,42.63485667
4.934845292,-2.06769371,14.05897522,-40.09198761,42.53583915
4.944875292,-2.103735924,14.21748352,-40.09055328,42.58890707
4.954905292,-2.143575668,14.16434479,-40.09176254,42.57432329
4.964936292,-2.046125412,14.21613312,-39.96838379,42.47065779
4.974966292,-1.773118973,13.9043808,-39.75774002,42.15630022
4.984996292,-1.603047371,13.95393372,-39.76117706,42.16910277
4.995026292,-1.471540451,14.02820587,-39.80380249,42.22912128
5.005056292,-1.268724442,14.06848145,-39.83293915,42.26339874
5.015087292,-1.141400337,14.05223083,-39.81356049,42.23609339
5.025117292,-1.197697639,14.16419983,-39.83908081,42.29907087
5.035147292,-0.973786354,14.35562134,-39.61850357,42.15042051
5.045177292,-1.13889122,14.3745575,-39.86353302,42.3913463
5.055207292,-1.189681053,14.4464035,-39.90837479,42.45930161
5.065238292,-1.181059837,14.43595886,-39.84055328,42.39176213
5.075268292,-1.2722435,14.4954071,-39.84354019,42.41748608
5.085298292,-1.070935249,14.43299103,-39.7300148,42.28394741
5.095328292,-1.133891106,14.40853119,-39.89136505,42.42891097
5.105358292,-1.104073524,14.23609924,-39.92839813,42.40474593
5.115388292,-1.093829155,14.15386963,-39.94146347,42.38925562
5.125419292,-1.1314888,14.01553345,-39.88806915,42.29389442
5.135449292,-1.174103737,13.92988586,-39.86521912,42.24518831
5.145479292,-1.337615013,13.83019257,-39.89245605,42.24300522
5.155509292,-1.290787697,13.51216125,-39.92760849,42.17177438
5.165539292,-1.66612339,13.51287842,-40.00254059,42.25608955
5.175570292,-1.837254524,13.46016693,-39.88988495,42.13970241
5.185600292,-2.041981697,13.45675659,-40.03050232,42.28114359
5.195630292,-2.27148819,13.3211441,-40.17721558,42.38892769
5.205660292,-2.574580193,13.02742004,-40.0735054,42.21644196
5.215690292,-2.708873749,12.70795441,-40.25844574,42.30333977
5.225721292,-2.875870705,12.82313538,-40.44950485,42.53076388
5.235751292,-3.028695107,12.45573425,-40.44012451,42.42313025
5.245781292,-3.239423752,12.38110352,-40.36734009,42.34746434
5.255811292,-3.47973156,12.41082001,-40.37245178,42.38008787
5.265841292,-3.666825294,12.05284882,-40.27717972,42.2015163
5.275872292,-3.870922089,11.87374115,-40.34857941,42.23715931
5.285902292,-4.217585564,11.7689743,-40.57394791,42.45635445
5.295932292,-4.555363655,11.55252838,-40.57221222,42.43013851
5.305962292,-5.000308037,11.29600525,-40.35842896,42.20670092
5.315992292,-5.417713165,10.88100433,-40.36222076,42.15277851
5.326022292,-5.809792519,10.44981384,-40.49521637,42.22339218
5.336053292,-6.157898903,10.15769958,-40.50795364,42.2136576
5.346083292,-6.176532745,9.710830688,-40.62310791,42.22187449
5.356113292,-6.166193962,9.326293945,-40.47901917,41.99467465
5.366143292,-5.986433983,9.029098511,-40.57846832,41.9996917
5.376173292,-5.749744415,8.921531677,-40.86864471,42.22439353
5.386204292,-5.576877594,8.84072876,-41.02629089,42.33694124
5.396234292,-5.358971596,8.65826416,-41.14776611,42.38894633
5.406264292,-5.251673698,8.608032227,-40.95084381,42.17404302
5.416294292,-5.19968605,8.59677887,-40.92892075,42.14401375
5.426324292,-5.139238358,8.536186218,-40.99081039,42.18441398
5.436355292,-5.113935471,8.535415649,-40.88344574,42.07685577
5.446385292,-5.082947731,8.50037384,-40.96310806,42.14343288
5.456415292,-5.036511421,8.482192993,-41.02584076,42.19518521
5.466445292,-4.652370453,8.049354553,-41.17015839,42.20685491
5.476475292,-4.491844177,7.817726135,-41.31850433,42.29080641
5.486506292,-4.480978966,7.683128357,-41.30916977,42.25585333
5.496536292,-4.335411072,7.375556946,-41.39663315,42.2714545
5.506566292,-4.184624672,7.177085876,-41.46681976,42.29088302
5.516596292,-4.172415733,6.858070374,-41.1566925,41.93227302
5.526626292,-4.144882202,6.539505005,-41.40031815,42.11806639
5.536656292,-4.244142532,6.160446167,-41.60391235,42.27114105
5.546687292,-4.474229813,5.98664093,-41.63239288,42.29792831
5.556717292,-4.811435699,5.699951172,-41.62574387,42.28879177
5.566747292,-5.065155029,5.52961731,-41.63748169,42.30735568
5.576777292,-5.561975479,5.392524719,-41.53418732,42.25048651
5.586807292,-5.983600616,5.322479248,-41.49213409,42.2578922
5.596839167,-6.423841476,5.239562988,-41.5138092,42.33338061
5.606869167,-6.888833046,5.174827576,-41.47542191,42.36089569
5.616899167,-7.550020695,5.143669128,-41.21466064,42.21502572
5.626929167,-7.963507175,5.043998718,-41.23484802,42.2986059
5.636959167,-8.484983444,4.76184845,-41.27315521,42.404522
5.646990167,-8.747864723,4.625022888,-41.17459106,42.34693523
5.657020167,-9.005067825,4.569976807,-41.18853378,42.40838655
5.667050167,-9.204382896,4.348602295,-41.18514252,42.42460336
5.677080167,-9.658998489,4.146446228,-40.98165512,42.30821817
5.687110167,-10.08848763,3.886375427,-40.92769241,42.33151902
5.697141167,-10.52194023,3.708526611,-40.89580536,42.39022637
5.707171167,-10.85767555,3.254615784,-40.85260773,42.39595736
5.717201167,-11.48833084,2.930938721,-40.76865005,42.45768452
5.727231167,-12.01173973,2.62121582,-40.66146469,42.47949358
5.737261167,-12.70186806,2.344978333,-40.47476196,42.48579447
5.747291167,-13.34215164,2.039237976,-39.947052,42.16560762
5.757322167,-13.71208191,1.701698303,-40.08015442,42.39499671
5.767352167,-14.12395477,1.48525238,-39.81736755,42.27428098
5.777382167,-14.35114479,1.34539032,-39.7732048,42.30452993
5.787412167,-14.58998108,1.234542847,-39.72036743,42.33319304
5.797442167,-14.75331879,1.022018433,-39.57245636,42.2455233
5.807473167,-14.94028378,0.914878845,-39.82175446,42.54199349
5.817503167,-14.96973133,0.776275635,-39.77431107,42.50519122
5.827533167,-15.00670147,0.705711365,-39.56443024,42.32071901
5.837563167,-15.06970787,0.34703064,-39.46051788,42.24155534
5.847593167,-15.11144829,0.133232117,-39.60448456,42.38972537
5.857624167,-15.07573414,-0.078071594,-39.85228729,42.60855146
5.867654167,-15.1129446,-0.407867432,-39.81826019,42.59179845
5.877684167,-15.08786201,-0.829963684,-39.79223251,42.5647059
5.887714167,-15.11136436,-1.29699707,-39.76600647,42.56020212
5.897744167,-15.09609032,-1.605567932,-39.52960205,42.3445301
5.907775167,-15.23014641,-1.872894287,-39.64058685,42.50695494
5.917805167,-15.4412756,-2.249931335,-39.65003967,42.61010243
5.927835167,-15.61074257,-2.36479187,-39.35507965,42.40412502
5.937865167,-15.83675289,-2.741645813,-39.52509308,42.66793113
5.947895167,-16.11986732,-3.031829834,-39.0408783,42.34657357
5.957926167,-16.42291069,-3.425354004,-39.33899689,42.76682969
5.967956167,-16.76338387,-3.611602783,-39.23449707,42.81822595
5.977986167,-17.07299423,-4.045822144,-39.1035614,42.85958846
5.988016167,-17.41598892,-4.474998474,-38.95709229,42.90684468
5.998046167,-17.49874115,-4.63974762,-38.65863037,42.68750288
6.008077167,-17.82704735,-4.836700439,-38.36446762,42.57968605
6.018107167,-17.97815514,-4.974601746,-38.38487625,42.67738803
6.028137167,-18.08417892,-5.229171753,-38.43845367,42.80065987
6.038167167,-18.25284576,-5.368179321,-38.45237732,42.90185368
6.048197167,-18.18610191,-5.536720276,-38.30167389,42.75988537
6.058228167,-18.33172989,-5.689865112,-38.41943359,42.94740695
6.068258167,-18.41778946,-5.994773865,-38.48208237,43.08158476
6.078288167,-18.51280212,-6.205001831,-38.31413269,43.00230987
6.088318167,-18.78807259,-6.254852295,-38.12490845,42.96072035
6.098348167,-18.9592247,-6.650253296,-37.80225372,42.80991073
6.108378167,-19.17663193,-6.962257385,-37.81660461,42.96873078
6.118409167,-19.23361778,-7.148902893,-37.85029602,43.05442805
6.128439167,-19.34365845,-7.207382202,-37.75841904,43.03279782
6.138469167,-19.25554657,-7.59211731,-37.68191528,42.99236047
6.148499167,-19.18226242,-7.962860107,-37.72625732,43.06549459
6.158529167,-18.9866848,-8.282775879,-37.78472519,43.09041696
6.168560167,-18.82691574,-8.497253418,-37.9621582,43.21783807
6.178590167,-18.75466728,-8.648727417,-37.95869064,43.21342646
6.188620167,-18.53445053,-8.648597717,-37.99271011,43.14823427
6.198650167,-18.66245651,-8.448860168,-37.99466324,43.16555288
6.208680167,-18.59841537,-8.532897949,-37.86749268,43.04251855
6.218711167,-18.97519684,-8.621315002,-37.68605042,43.06534063
6.228741167,-19.07482338,-8.727020264,-37.68495941,43.12964103
6.238771167,-19.46936607,-8.718978882,-37.49244308,43.13652856
6.248801167,-19.68397141,-8.722396851,-37.40914917,43.16229117
6.258831167,-20.07772636,-8.814605713,-37.25133896,43.22585597
6.268862167,-20.40657425,-9.146507263,-37.1740036,43.38194799
6.278892167,-20.5441246,-9.253181458,-36.9327774,43.2632924
6.288922167,-20.79040527,-9.272064209,-36.8045578,43.27571607
6.298952167,-20.691082,-9.313781738,-36.74397278,43.18549456
6.308982167,-20.63640785,-9.498207092,-36.78913498,43.23791993
6.319013167,-20.72834778,-9.501968384,-36.76594543,43.26299283
6.329043167,-20.71721458,-9.594406128,-36.73748016,43.25387911
6.339073167,-20.77123642,-9.46370697,-36.80822372,43.31109957
6.349103167,-20.86489868,-9.50932312,-36.86579895,43.41495544
6.359133167,-20.85305595,-9.556396484,-36.80962753,43.37191874
6.369164167,-20.82736206,-9.667152405,-36.70005798,43.29118966
6.379194167,-20.90805435,-9.666130066,-36.62111664,43.26299794
6.389224167,-20.979105,-9.859924316,-36.77925491,43.47475757
6.399254167,-20.85787773,-9.856422424,-36.76779175,43.40588251
6.409284167,-20.76818466,-10.01538849,-36.898983,43.51046365
6.419315167,-20.92768097,-9.987571716,-36.77048492,43.47169172
6.429345167,-20.84849167,-10.03317261,-36.61787796,43.31504524
6.439375167,-21.06501389,-9.928565979,-36.79091644,43.5417359
6.449405167,-21.17007446,-9.980773926,-36.59658813,43.44074313
6.459435167,-21.20404625,-9.977729797,-36.3795166,43.27396327
6.469466167,-21.34111595,-10.11221313,-36.4042778,43.39321983
6.479496167,-21.45900536,-10.06983948,-36.27790833,43.33563442
6.489526167,-21.50981712,-10.23858643,-36.30369568,43.42187472
6.499556167,-21.72943306,-10.17661285,-36.2980423,43.5118327
6.509586167,-21.76660156,-10.11198425,-36.12552261,43.37154082
6.519617167,-21.8790493,-10.05934906,-36.04960251,43.35270629
6.529647167,-21.71447754,-10.12375641,-36.05820847,43.29207059
6.539677167,-21.80307388,-10.10722351,-35.94139099,43.23555926
6.549707167,-21.80285454,-10.07852173,-36.22519684,43.46499686
6.559737167,-21.71653366,-10.08522034,-36.18358231,43.38860602
6.569767167,-21.64239693,-10.13825989,-36.25233078,43.42129829
6.579798167,-21.78168488,-10.08280945,-36.12743378,43.37391282
6.589828167,-21.71842194,-10.0320282,-35.98710632,43.21346159
6.5998615,-21.83102798,-10.25175476,-36.03983307,43.36544507
6.6098915,-21.94022942,-10.48827362,-36.07453156,43.50573959
6.6199215,-21.76946259,-10.59828949,-35.98136139,43.36924727
6.6299525,-21.77776527,-10.80722809,-35.7681694,43.24845872
6.6399825,-21.59035492,-11.01688385,-36.05515671,43.44524693
6.6500125,-21.47097397,-11.23229218,-36.0705986,43.45405843
6.6600425,-21.12938309,-11.38266754,-36.09341812,43.34455885
6.6700725,-20.77466583,-11.58354187,-36.35868835,43.44789295
6.6801035,-20.61847687,-11.68737793,-36.46435547,43.48983342
6.6901335,-20.1738205,-11.90730286,-36.64846802,43.49571361
6.7001635,-19.86571312,-11.91376495,-36.68288803,43.38454365
6.7101935,-19.61290741,-11.95196533,-36.97261429,43.52573744
6.7202235,-19.35535049,-12.25837708,-37.06665421,43.57561537
6.7302545,-19.24905968,-12.33829498,-37.10177231,43.5809744
6.7402845,-19.11933136,-12.53747559,-37.14727402,43.61945773
6.7503145,-19.13953209,-12.73266602,-36.9784317,43.54132386
6.7603445,-19.14724731,-13.06930542,-36.74931335,43.45038384
6.7703745,-19.16230202,-13.33854675,-36.69605637,43.49380647
6.7804055,-19.11691856,-13.70461273,-36.57883453,43.48889653
6.7904355,-18.9965992,-14.01268768,-36.63322449,43.58003366
6.8004655,-18.7963562,-14.45918274,-36.56728363,43.58368048
6.8104955,-18.73125458,-14.7121582,-36.27790833,43.39808901
6.8205255,-18.71095848,-14.99546814,-36.37789154,43.56965716
6.8305565,-18.53769684,-15.31196594,-36.47063065,43.68305627
6.8405865,-18.56791878,-15.58434296,-36.19816589,43.56542858
6.8506165,-18.51637268,-15.83302307,-36.1111908,43.56097769
6.8606465,-18.47586441,-16.07719421,-35.83382797,43.40388193
6.8706765,-18.58291626,-16.39207458,-35.80598831,43.54415787
6.8807075,-18.56608582,-16.68198395,-35.76761627,43.61548469
6.8907375,-18.68252754,-16.82749939,-35.57515335,43.56366728
6.9007675,-18.81775475,-16.89418793,-35.2917099,43.41688919
6.9107975,-18.84787941,-17.01535034,-35.17782974,43.3848408
6.9208275,-18.89051247,-17.29702759,-35.21040344,43.54091335
6.9308585,-18.90335464,-17.45881653,-35.1282196,43.5446771
6.9408885,-18.92372322,-17.58506012,-35.10082245,43.58221399
6.9509185,-19.08319473,-17.74926758,-35.11865616,43.73242311
6.9609485,-19.08319473,-17.74926758,-35.11865616,43.73242311
6.9709785,-19.15109062,-17.84710693,-34.79509735,43.54287884
6.9810095,-19.17522812,-18.29267883,-34.78754044,43.73196133
6.9910395,-19.19650841,-18.70057678,-34.62280655,43.78305883
7.0010695,-19.20589256,-18.9932785,-34.47403336,43.79577506
7.0110995,-19.23760033,-19.20936584,-34.23165512,43.71374172
7.0211295,-19.18309402,-19.4406662,-33.99911499,43.61043933
7.0311605,-19.17678261,-19.65229797,-34.00242615,43.70499732
7.0411905,-19.09874916,-19.98728943,-33.81700897,43.67887423
7.0512205,-19.19146347,-20.28001404,-33.66358185,43.73588895
7.0612505,-19.09385681,-20.4934082,-33.51873398,43.68135386
7.0712805,-19.09050751,-20.59233093,-33.34682465,43.59475065
7.0813115,-18.92351151,-20.87788391,-33.31146622,43.63071287
7.0913415,-18.73264313,-21.13605499,-33.25400543,43.62881635
7.1013715,-18.45588684,-21.30002594,-33.24126434,43.58087332
7.1114015,-18.20324898,-21.53047943,-33.12982178,43.50292989
7.1214315,-18.08442879,-21.85260773,-33.2347908,43.69364197
7.1314625,-17.858675,-22.09344482,-33.22694397,43.71592825
7.1414925,-17.76407623,-22.28192139,-33.11254501,43.68623424
7.1515225,-17.44939804,-22.52346802,-32.90531158,43.52640157
7.1615525,-17.10337639,-22.58466339,-32.98294449,43.47950243
7.1715825,-16.98259354,-22.81950378,-33.20040131,43.71961668
7.1816135,-16.7734642,-22.88627625,-33.20124054,43.67439885
7.1916435,-16.63411522,-23.12317657,-32.88036346,43.50279745
7.2016735,-16.38638496,-23.04893494,-32.96058273,43.4300245
7.2117035,-16.08968735,-23.13121033,-33.2348175,43.57159654
7.2217335,-15.77212334,-23.28045654,-33.35407639,43.62606953
7.2317645,-15.49746895,-23.0823288,-33.41699219,43.47022905
7.2417945,-15.33903408,-22.99977875,-33.44212341,43.38953108
7.2518245,-14.91802788,-23.15686798,-33.55580521,43.41405479
7.2618545,-14.56512737,-23.05377197,-33.83280945,43.45432467
7.2718845,-14.36018944,-23.01956177,-33.87613678,43.40170397
7.2819155,-14.10229683,-22.97728729,-34.12615585,43.49051644
7.2919455,-13.89168358,-22.91805267,-34.24962234,43.4885346
7.3019755,-13.79909134,-22.84185028,-34.08364487,43.28810337
7.3120055,-13.9446764,-22.82614899,-34.25857925,43.46420746
7.3220365,-14.13999462,-22.65517426,-34.14121246,43.34534297
7.3320665,-14.25306702,-22.80915833,-33.90662384,43.27894134
7.3420965,-14.63510609,-22.74203491,-33.69486237,43.20567361
7.3521265,-14.69551277,-22.87793732,-33.47206497,43.12467096
7.3621565,-14.98891258,-23.12082672,-33.40274811,43.30108209
7.3721875,-15.41299629,-23.16783905,-33.05617523,43.20902616
7.3822175,-15.58768463,-23.22132111,-33.03815079,43.2865461
7.3922475,-15.65556717,-23.25396729,-32.90416718,43.22647332
